"sampleSize" "rep" "id" "interceptBias" "slopeBias" "error" "errorMessage"
100 59 452 0.00334935668665073 0.0108768861765369 FALSE ""
50 70 453 0.205112162353919 0.0252063098027122 FALSE ""
500 30 454 0.0678091144444533 0.0142664149581954 FALSE ""
100 44 455 0.00172901929373497 0.0397747626179374 FALSE ""
1000 80 456 0.00446670783043347 0.00703740958886739 FALSE ""
250 15 457 0.013759494960404 0.0941155310385278 FALSE ""
500 38 458 0.0157689476327599 0.0832017154196221 FALSE ""
50 80 459 0.0920838020869444 0.0990786650150259 FALSE ""
100 84 460 0.00775367536541813 0.00249143525643364 FALSE ""
50 4 461 0.125795489109434 0.00202718945822045 FALSE ""
250 81 462 0.0539328535585192 0.0480257162914319 FALSE ""
50 95 463 0.0357691947560157 0.157622026545498 FALSE ""
100 71 464 0.0787779140928871 0.161903043158124 FALSE ""
1000 84 465 0.015757275183597 0.0118309251658443 FALSE ""
100 72 466 0.0484393936827514 0.0378856622981054 FALSE ""
250 16 467 0.110944486216424 0.0318783729220291 FALSE ""
1000 99 468 0.00302691080078396 0.0836345480345682 FALSE ""
100 21 469 0.00975215152918272 0.0470921939332815 FALSE ""
50 62 470 0.178580280321227 0.0281295754349962 FALSE ""
500 77 471 0.0106588319166629 0.029147158148902 FALSE ""
250 49 472 0.0899969648101841 0.067853279158909 FALSE ""
250 4 473 0.118241381361556 0.0326675190549093 FALSE ""
500 66 474 0.0343908324491936 0.00169251629921474 FALSE ""
100 45 475 0.130171217509916 0.0590980728006498 FALSE ""
50 84 476 0.026967059480198 0.157394088871571 FALSE ""
500 58 477 0.0664533725476059 0.0154736208035061 FALSE ""
1000 46 478 0.0473967116295481 0.00452770498295774 FALSE ""
500 50 479 0.0693421280109636 0.0236854901154187 FALSE ""
100 64 480 0.136256908874435 0.0630259169819375 FALSE ""
50 79 481 0.0537197165101441 0.11340341061205 FALSE ""
250 24 482 0.0263170125881178 0.0581604070591024 FALSE ""
1000 47 483 0.00232329747722339 0.0357835287390793 FALSE ""
250 2 484 0.0483050633013907 0.0452740145734782 FALSE ""
1000 37 485 0.0291371394616618 0.0146336491341756 FALSE ""
50 44 486 0.167685877151595 0.104745955900732 FALSE ""
500 84 487 0.00903096117251601 0.0421315865336842 FALSE ""
250 86 488 0.0159637881860008 0.0921262442361123 FALSE ""
500 13 489 0.0361786170957005 0.0352229241856179 FALSE ""
500 20 490 0.0135169959940883 0.013905631259358 FALSE ""
1000 49 491 0.0260089292903642 0.0786754423328708 FALSE ""
250 57 492 0.0232516181912135 0.10578289100927 FALSE ""
1000 50 493 0.0518195450459719 0.0107128818288216 FALSE ""
1000 12 494 0.0152899277152556 0.0115777267296562 FALSE ""
500 15 495 0.0268621510904097 0.0451758607216746 FALSE ""
50 90 496 0.110559484970997 0.0467850433876775 FALSE ""
50 61 497 0.073288495131581 0.0365193625230951 FALSE ""
100 83 498 0.0238561999037193 0.0832409960488965 FALSE ""
1000 67 499 0.0600276761800573 0.0150525222803369 FALSE ""
1000 78 500 0.0260658328125345 0.00406013633522484 FALSE ""
