"sampleSize" "rep" "id" "interceptBias" "slopeBias" "error" "errorMessage"
50 9 306 0.0239288399850316 0.0616958871071149 FALSE ""
50 46 307 0.164255314672342 0.14060935386103 FALSE ""
50 97 308 0.034199480600048 0.0509599080443398 FALSE ""
1000 38 309 0.00889201432390746 0.0434066603597766 FALSE ""
100 27 310 0.0224859309237199 0.0789125516376543 FALSE ""
100 85 311 0.0702659926620252 0.0944083207650961 FALSE ""
1000 20 312 0.0342213310904529 0.0224604536634302 FALSE ""
50 43 313 0.223474322849122 0.128955236038977 FALSE ""
50 81 314 0.0506391788643885 0.0220680924853711 FALSE ""
1000 93 315 0.0267418435618109 0.0116122472430976 FALSE ""
100 60 316 0.0801500952156472 0.149573541782331 FALSE ""
250 66 317 0.0594893408276069 0.0948931025895223 FALSE ""
500 41 318 0.009218989956283 0.0491620775513221 FALSE ""
50 51 319 0.0219381493381472 0.0461903867137611 FALSE ""
1000 15 320 0.0188639785710786 0.00937737162505781 FALSE ""
100 86 321 0.0872470194109735 0.0430263955975021 FALSE ""
250 76 322 0.0176334971337501 0.0594546446601412 FALSE ""
50 72 323 0.172321858192646 0.0393100974467098 FALSE ""
100 31 324 0.220298654107736 0.175625374183451 FALSE ""
100 41 325 0.154392236456864 0.173118102274382 FALSE ""
100 87 326 0.0214063411785208 0.0838334943558838 FALSE ""
250 97 327 0.0346049722175164 0.0498692610906 FALSE ""
100 45 328 0.0387828760827874 0.073197239696561 FALSE ""
1000 74 329 0.00890554104987137 0.00816742570948592 FALSE ""
500 83 330 0.0095388068359094 0.0757151123064216 FALSE ""
100 43 331 0.0179161982881956 0.132378929072569 FALSE ""
500 52 332 0.030743161360316 0.0371712394725021 FALSE ""
500 18 333 0.0136914441467433 0.00146220994082458 FALSE ""
500 76 334 0.0207165915853133 0.0467506458035804 FALSE ""
50 91 335 0.204794231140979 0.132635755552957 FALSE ""
250 60 336 0.00568115521864957 0.0843139851239649 FALSE ""
500 61 337 0.0358348864448751 0.0703864432793052 FALSE ""
50 75 338 0.188068434095203 0.2516033864858 FALSE ""
100 14 339 0.0633817764922673 0.127285305055739 FALSE ""
250 59 340 0.0772873681143991 0.0149835566766394 FALSE ""
100 40 341 0.212525115206601 0.113399569056133 FALSE ""
250 37 342 0.0232868463304749 0.0150726939014459 FALSE ""
50 15 343 0.318946604377068 0.000927700189558234 FALSE ""
100 30 344 0.170696922740097 0.13126166447873 FALSE ""
